ID,SMILES,Tb.brucei
287,CC1=CC=C(NC2=NC(N)=NC(NC3=CC=C(C=C3)C#N)=N2)C=C1,1
288,CC1=CC(Br)=C(NC2=NC(N)=NC(NC3=CC=C(F)C=C3)=N2)C(Br)=C1,0
290,NC1=NC(NC2=CC=C(F)C=C2)=NC(NC2=CC=C(C=C2)C#N)=N1,1
165,CC1=CC(C)=C(NC2=NC(N)=NC(NC3=CC=C(C=C3)C#N)=N2)C(C)=C1,1
927,NC1=NC(NC2=CC=C(F)C=C2)=NC(NC2=CC=C(F)C=C2)=N1,0
295,CC1=CC=C(NC2=NC(N)=NC(NC3=CC=C(C=C3)C#N)=N2)C(Cl)=C1,1
928,CC1=CC=C(NC2=NC(N)=NC(NC3=C(Br)C=C(C)C=C3Br)=N2)C=C1,0
169,CC1=CC=CC(C)=C1NC1=NC(N)=NC(NC2=CC=C(C=C2)C#N)=N1,0
174,COC1=NC(NC2=CC=C(C=C2)C#N)=NC(NC2=C(C)C=C(C)C=C2Br)=N1,0
175,COC1=NC(NC2=CC=C(C=C2)C#N)=NC(NC2=C(Br)C=C(C)C=C2Br)=N1,1
177,CN(C)C1=NC(NC2=C(Br)C=C(C)C=C2Br)=NC(NC2=CC=C(C=C2)C#N)=N1,1
178,CC1=CC(C)=C(NC2=NC(Cl)=NC(NC3=CC=C(C=C3)C#N)=N2)C(Br)=C1,1
180,CN(C1=NC(N)=NC(NC2=CC=C(C=C2)C#N)=N1)C1=C(C)C=C(C)C=C1C,1
181,CC(C)NC1=NC(NC2=C(Br)C=C(C)C=C2Br)=NC(NC2=CC=C(C=C2)C#N)=N1,1
182,CNC1=NC(NC2=CC=C(C=C2)C#N)=NC(NC2=C(Br)C=C(C)C=C2Br)=N1,1
183,CC1=CC(Br)=C(NC2=NC(Cl)=NC(NC3=CC=C(C=C3)C#N)=N2)C(Br)=C1,1
859,CC1=CC(Br)=C(NC2=NC(Cl)=NC(NC3=CC=CC=C3)=N2)C(Br)=C1,0
862,CC1=CC(C)=C(NC2=NC(NC3=C(C)C=C(C)C=C3C)=NC(Cl)=N2)C(C)=C1,0
866,CC1=CC=C(NC2=NC(Cl)=NC(NC3=CC=C(C=C3)C#N)=N2)C(Br)=C1,0
872,CC1=CC(Br)=C(NC2=NC(=NC(NC3=CC=C(C=C3)C#N)=N2)C#N)C(Br)=C1,0
479,CCCCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCOCC1,0
333,CC1=CC(C)=C(NC2=NC(NC3=CC=C(NC4=NC(NC5=C(C)C=C(C)C=C5C)=NC(NC5=CC=C(C=C5)C#N)=N4)C=C3)=NC(NC3=CC=C(C=C3)C#N)=N2)C(C)=C1,1
748,ClC1=CC=CC=C1CNC(=O)CSC1=NN=C(NC(=O)C2=CC=CS2)S1,1
64,O=C(OCCOC(=O)OCCC1=CC=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=C1)OCCC1=CC=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=C1,1
45,CC(C)SC1=C(C#N)C(=C(S1)C(=O)NCC1=CC=CC2=CC=CC=C12)C1=CC=C(Cl)C=C1,1
189,CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,1
533,[O-][N+](=O)C1=C(CS(=O)(=O)C2=CC=CC=C2)N=C2N1C=C(Br)C=C2Br,1
1227,ClC1=CC=C(S1)S(=O)(=O)N1CCN(CC1)C1=CC=C(N=N1)C1=CC=CC=N1,0
1067,CC1=CC=CC=C1OCC(=O)NCCS(=O)(=O)N1CCN(CC2=CC=CC=C2)CC1,0
1236,CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC1=C(C(=O)NC)C2=C(CCCC2)S1,0
1251,FC1=CC=C(OCCCS(=O)(=O)NCC2=C(F)C=CC=C2F)C=C1,0
1109,FC1=CC=C(OCCCS(=O)(=O)NCC2=CC=CC=C2Cl)C=C1,0
1301,COC1=CC=CC(=C1)C1=CC(CC(=O)NCC2=C(F)C=CC=C2F)=NO1,0
699,CCCCCC1CC2CCC3CC(CCCCC)NC(N1)=[N+]23,1
700,CCCCCCCC1CC2CCC3CC(CCCC=CCC)NC(N1)=[N+]23,1
61,O=C(OCCCCCCCCOC(=O)OCCC1=CC=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=C1)OCCC1=CC=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=C1,1
1133,FC(F)(F)C1=CC=CC=C1NC(=O)CSC1=CC=C(NC(=O)C2=CC=CO2)N=N1,0
449,C(CCCCNC1=C2C=CC=CC2=NC2=C1C=CCC2)CCCNC1=C2C=CCCC2=NC2=CC=CC=C12,1
1183,CC1=NOC(NC(=O)C2CCCN(C2)S(=O)(=O)C2=CC=CC=C2)=C1,0
82,CC1(COCC2=CC=C(OC3=CC=CC=C3)C=C2)CN2C=C(N=C2[S+]1[O-])[N+]([O-])=O,1
321,CC1=CC(C)=C(NC2=NC(NCCCNC3=NC(NC4=CC=C(C=C4)C#N)=NC(OC4=C(C)C=C(C)C=C4C)=N3)=NC(OC3=C(C)C=C(C)C=C3C)=N2)C(C)=C1,1
325,CC1=CC(Br)=CC(C)=C1OC1=NC(NCCCNC2=NC(NC3=CC=C(C=C3)C#N)=NC(OC3=C(C)C=C(Br)C=C3C)=N2)=NC(NC2=CC=C(C=C2)C#N)=N1,1
334,CC1=CC(C)=C(OC2=NC(NCCCNC3=NC(NC4=CC=C(C=C4)C#N)=NC(OC4=C(C)C=C(C)C=C4C)=N3)=NC(NC3=CC=C(C=C3)C#N)=N2)C(C)=C1,1
340,CC1=CC=CC(C)=C1OC1=NC(NCCCNC2=NC(NC3=CC=C(C=C3)C#N)=NC(OC3=C(C)C=CC=C3C)=N2)=NC(NC2=CC=C(C=C2)C#N)=N1,1
310,CC1=CC(Cl)=CC(C)=C1OC1=NC(NCCCNC2=NC(NC3=CC=C(C=C3)C#N)=NC(OC3=C(C)C=C(Cl)C=C3C)=N2)=NC(NC2=CC=C(C=C2)C#N)=N1,1
314,COC1=CC(C)=CC(OC)=C1OC1=NC(NCCCNC2=NC(NC3=CC=C(C=C3)C#N)=NC(OC3=C(OC)C=C(C)C=C3OC)=N2)=NC(NC2=CC=C(C=C2)C#N)=N1,1
920,OCC1C(O)C(O)CN1CC1=C2NC=CC(=O)C2=CC=C1,0
220,[O-][N+](=O)C1=NN(CCCCNC(=O)C2=CC=C(C=C2)C(F)(F)F)C=N1,1
216,[O-][N+](=O)C1=NN(CCCCNC(=O)C2=CC=C(OC(F)(F)F)C=C2)C=N1,1
558,[O-][N+](=O)C1=CN=C(NC(=O)CN2CCN(CC2)C2=CC=CC=N2)S1,0
1313,FC1=CC(F)=C2N=C(SC2=C1)N(CC1=CC=CN=C1)C(=O)C1CCN(CC1)S(=O)(=O)C1=CC=CS1,0
539,COC1=CC=C(C=C1OCC1=NOC(C)=C1)C1=NN(C(C)C)C(=O)C1(C)C,0
386,OC1=CC=C2C3OC4=CC5=C(OCO5)C=C4C3COC2=C1O,1
392,OC1=CC=C2C3OC4=CC5=C(OCO5)C=C4C3COC2=C1,0
370,CCOC1=CC=C(NCC2=CC=C(C=C2)C(=O)N(C)C2=CC=CC=C2)C=C1,1
1162,CC1CCCN(C1)C1=CC=C2C=CC=C(OCC(=O)NC3=NN=C(C)S3)C2=N1,0
66,O=C(OCCCCCCOC(=O)OCCC1=CC=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=C1)OCCC1=CC=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=C1,1
1107,CC1=C(SCCNC(=O)C2=C(C)ON=C2C2=CC=CC=C2Cl)C2=CC=CC=C2N1,0
62,OC1=CC=C(CCOC(=O)OCCCCCCOC(=O)OCCC2=CC=C(O)C(O)=C2)C=C1O,1
1224,COC1=CC=C2OC(=CC2=C1)C1=CSC(NC(=O)C2=CC=CC(OC)=C2OC)=N1,0
111,CCCCC(=O)OC1(C)C2=CC=CC=C2C2=C1C(=NC1=CC=C(Br)C=C21)N1C=CN=C1,1
95,CC(=O)OC1(C)C2=CC=CC=C2C2=C1C(=NC1=CC=C(Br)C=C21)N1C=CN=C1,0
112,CC1(O)C2=CC=CC=C2C2=C1C(=NC1=CC=C(Br)C=C21)N1C=CN=C1,0
