ID,SMILES,T.cruzi,Tb.brucei,Tb.rhodesiense
8630,[H]N(C(=O)C1=C(F)C([H])=C([H])C([H])=C1[H])C1=NN=C(SC([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])S1,0.0,,
8229,[H]N=C(N([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N([H])C1=NC2=C(O1)C([H])=C([H])C(=C2[H])C([H])([H])[H],0.0,,
2666,CN1CCN(CCCC(=O)OC2CC3(CC(C2C(C3)C2=CC=CC=C2)C2=CC=CC=C2)N2CCCC2)CC1,,,1.0
8491,[H]N(C(=O)C1=C([H])C([H])=C([H])S1)C1=NC([H])=C(N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C(=C1[H])C([H])([H])[H],0.0,,
3622,[H]N(C(=O)C1=C([H])C2=C(S1)N(N=C2C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.0,,
4233,[H]N([H])C1([H])C(=O)N(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C(C([H])=C([H])C([H])=C2[H])N(C1=O)C([H])([H])C(=O)N(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H],1.0,,
5033,[H]N(C1=C([H])C2=C(C([H])=C([H])C([H])=C2[H])C([H])=C1[H])C1=C([H])C(=NC2=NC([H])=NN12)C([H])([H])[H],0.0,,
3846,[H]N(C([H])(C1=NC([H])=C([H])N=C1[H])C1=C(F)C([H])=C(F)C([H])=C1[H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F,1.0,,
8276,[H]C1=C([H])C(OC(=O)C2=C([H])C([H])=C(Cl)C([H])=C2[H])=C([H])C2=C1C(=O)C([H])([H])O2,0.0,,
5668,[H]N(C(=O)C1([H])ON=C(C2=C(N(N=C2[H])C([H])([H])C([H])([H])[H])C([H])([H])[H])C1([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
3314,[H]OC1=C(C([H])=C(Br)C2=C1N=C([H])C([H])=C2[H])C([H])([H])N1C([H])([H])C([H])([H])N(C2=C(F)C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H],1.0,,
2598,NC(=N)C1=CC=C(C(F)=C1)C1=CN=CC(=N1)C1=CC=C(C=C1F)C(N)=N,,,1.0
2755,FC1=CC=C(C=C1)C(=O)NCCC1=NC(=CS1)C1=CC=CC=C1,,,1.0
6489,[H]N([H])C1=C([H])C2=C(C([H])=C1[H])C1=C(O2)C([H])=C([H])C([H])=C1[H],0.0,,
6344,[H]OC(=O)C1=C(N([H])C(=O)C([H])([H])C(=O)N([H])C2=NN=C(S2)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H],0.0,,
7299,[H]N(C(=O)C([H])=C([H])C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1=NC(=C(S1)C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],0.0,,
4448,[H]OC1(OC2=C(C([H])=C([H])C(OC([H])([H])[H])=C2[H])C(=O)C1([H])[H])C(F)(F)C(F)(F)F,0.0,,
4646,[H]C1=NC([H])=C(C([H])=C1[H])C(F)(C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1=C(Cl)C([H])=C([H])C([H])=C1[H],1.0,,
5118,[H]OC1=C(C(=NC2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.0,,
863,CCOC1=CC=C(OCCCCCC(=O)N2CCCCC2C)C=C1,,1.0,
2087,CN1CCN(CC(=O)N2CCC3(CC(C2C(C3)C2=CC=CC=C2)C2=CC=CC=C2)N2CCCCC2)CC1,,,0.0
6741,[H]N(C(=S)N1C([H])([H])C([H])([H])SC1([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F,0.0,,
2950,CCCCCCCCCCCC(O)(P(O)(O)=O)P(O)(O)=O,,,1.0
9020,[H]N([H])C1=C(N(C(=O)C([H])([H])OC(=O)C([H])=C([H])C2=NC3=C(S2)C([H])=C([H])C([H])=C3[H])C([H])([H])C([H])([H])OC([H])([H])[H])C(=O)N([H])C(=O)N1C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
50,COC1=NN(C)C=C1C1=NN=C(SCC(=O)N2CCC(CC3=CC=CC=C3)CC2)N1C,1.0,1.0,
2149,CCC(=O)N(CC1=CC=CC(CNC(N)=N)=C1)C1CCN(CCC2=CC=CC=C2)CC1,,,0.0
3658,[H]N(C(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C1=NN([H])C(=N1)C1=C([H])C(F)=C(F)C([H])=C1[H],1.0,,
2909,NC1=CC=C(C=C1)C1=CC=C(N)C=C1,,,1.0
2751,FC1=CC=C(C=C1F)C1=CSC(CCNC(=O)N2CCCCC2)=N1,,,1.0
7727,[H]N(C(=S)N(C([H])([H])C1=C([H])C([H])=C([H])S1)C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C1=C([H])C(=C(C([H])=C1[H])C([H])([H])[H])C([H])([H])[H],0.0,,
1192,OCC1C(O)C(O)CN1CC1=CC=C(C=C1)N1C=NC=N1,,0.0,
5348,[H]OC1(C2=C([H])N=C([H])C([H])=C2[H])C([H])([H])C([H])([H])N(C(=O)C2=C([H])C([H])=C(F)C([H])=C2[H])C([H])([H])C1([H])[H],0.0,,
8284,[H]C([H])=C([H])C(=O)N([H])C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])SN=N1,0.0,,
5921,[H]N(C(=O)C1=C(N2C([H])=C(N=C2S1)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0.0,,
861,CCC1=CC=C(OCC2=CC=C(C=C2)C(=O)N2CCOCC2)C=C1,,0.0,
1183,CC1(COCC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2S1(=O)=O)[N+]([O-])=O,,0.0,
1340,CC1=CC=CC=C1C(=O)NC1=CC(Cl)=CC=N1,,,1.0
3423,[H]N(C(=O)C1([H])C([H])([H])C1([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=NN=C(N1[H])C1=NC([H])=C([H])C([H])=C1[H],0.0,,
6849,[H]OC1=C(\N=N\C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2[H])N([H])C2=C1C([H])=C(C([H])=C2[H])C([H])([H])[H],0.0,,
4348,[H]N(C(=O)N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=C([H])N=C([H])N=C1[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],1.0,,
1689,NC(=N)C1=CC(OCCCOC2=CC(=CC=C2)C(N)=N)=CC=C1,,,1.0
7694,[H]N(C1=C([H])C(=O)OC11C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
6285,[H]OC(=O)C1=C([H])C([H])=C([H])C(N([H])C(=O)C([H])([H])OC2=C([H])C(=C([H])C(=C2[H])C([H])([H])[H])C([H])([H])[H])=C1[H],0.0,,
6942,[H]N(C(=O)C1=C([H])C([H])=C(Br)C([H])=C1[H])C1=NN=C(O1)C1=NC([H])=C([H])C([H])=C1[H],0.0,,
580,NC(=N)C1=CC=C(N=C1)C1=CC=C(O1)C1=CC=C(C=C1O)C(N)=N,,1.0,1.0
428,CC(N1C=CN=C1)C1=CC(F)=CC=C1OC1=NC2=CC=C(C=C2C=C1CC1=CC=CC=C1)N1C=C(N=N1)C1=CC=CC=C1,,1.0,1.0
6376,[H]N(C(=O)C([H])([H])OC(=O)C1=C(N(N=C1C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C1=NOC(=C1[H])C([H])([H])[H],0.0,,
1328,[O-][N+](=O)C1=NN(CCCN2CCN(CC3=CC=C(Cl)C(Cl)=C3)CC2)C=N1,,,1.0
5554,[H]N([H])C1=C([H])C(=NO1)C1=C([H])C([H])=C([H])O1,0.0,,
7499,[H]OC(=O)C1=C([H])C([H])=C([H])C(=C1[H])N1C(S[H])=NN=C1C1=NC([H])=C([H])N=C1[H],0.0,,
3545,[H]C1=NC([H])=C(C([H])=C1[H])N(C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C1([H])C([H])([H])C([H])([H])N(C2=C([H])N=C(C([H])=C2[H])C([H])([H])[H])C([H])([H])C1([H])[H],1.0,,
953,CCCN1C=C(C(=O)NCC2=CC=CC=C2)C(=O)C2=CC(F)=C(C=C12)N1CCC(CC1)C(N)=O,,1.0,
4491,[H]N([H])C1=NC(=NC(=N1)N([H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C([H])([H])N([H])C([H])(C1=NC2=C(N1[H])C([H])=C([H])C([H])=C2[H])C([H])(C([H])([H])[H])C([H])([H])[H],1.0,,
7953,[H]N1C(=O)C([H])([H])OC2=C1C([H])=C(C([H])=C2[H])C(=O)C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.0,,
1299,OB1OCC2=CC=C(C=C12)N1C=C(SC2=CC=C3C=CC=CC3=C2)C2=CC=CC=C12,,0.0,
2687,O=C(NCCC1=NC(=CS1)C1=CC=CC=C1)N1CCOCC1,,,1.0
1530,O=C1C2=CC(NC3=NCCN3)=CC=C2NC2=CC=C(NC3=NCCN3)C=C12,,,1.0
2388,OC(=O)C(CC1=CC=CC=C1)N1CSC(=S)N(CCCCCCN2CN(CSC2=S)C(CC2=CC=CC=C2)C(O)=O)C1,,,1.0
469,CC1=CC(C)=C(NC2=NC(=NC(NC3=CC=C(C=C3)C#N)=N2)C#N)C(Br)=C1,,0.0,0.0
2233,CN(C)C12CC(C(CN(C1)C(=O)CN1CCN(C)CC1)C(C2)C1=CC=CC=C1)C1=CC=CC=C1,,,1.0
5522,[H]OC(=C(C#N)C(=N[H])C([H])([H])[H])C([H])([H])SC1=NN=NN1C1=C(C([H])=C(C([H])=C1[H])C([H])([H])[H])C([H])([H])[H],0.0,,
8139,[H]N(N=C([H])C([H])=C([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)C1=C([H])N=C([H])C([H])=C1[H],0.0,,
5470,[H]C(=NN1C([H])=NN=C1[H])C(=C([H])C1=C([H])C([H])=C([H])O1)C([H])([H])[H],0.0,,
3088,CC(C)CC(=O)CC(C)C1=C(O)C(=O)C2C3CCC4CC(CCC4(C)C3CCC12C)OC1OC(C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(O)=O,,,0.0
7269,[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])(OC(=O)C([H])([H])OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C([H])([H])[H],0.0,,
1663,CC(C)NC(=N)C1=CC(OCCCOC2=CC(=CC=C2)C(=N)NC(C)C)=CC=C1,,,1.0
8439,[H]N(C(=O)C1=C(Cl)C([H])=C([H])C([H])=C1[H])C1=C([H])C2=C(C([H])=C1[H])C([H])([H])C([H])([H])N(C(=O)N([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])C2([H])[H],0.0,,
5936,[H]N1N=C(SC([H])(C(=O)C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])N=C1[H],0.0,,
6970,[H]N(C(=S)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1=C(F)C(F)=C(F)C([H])=C1[H],0.0,,
4294,[H]N(C1=C([H])C(=NN1[H])C([H])([H])[H])C1=C(C(Cl)=C(C#N)C([H])=C1[H])C([H])([H])[H],0.0,,
3977,[H]OC1=C(OC([H])([H])[H])C([H])=C(C([H])=C1OC([H])([H])[H])C1=NC(=C(N1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
6630,[H]N(C(=S)N([H])C1=NC(=C([H])S1)C1=C([H])C([H])=C([H])C2=C1C([H])=C([H])C([H])=C2[H])C(=O)C1=C([H])C2=C(O1)C([H])=C([H])C([H])=C2[H],0.0,,
8075,[H]C(=C([H])C1=C([H])C2=C(Cl)C(=O)C(OC(=O)C([H])([H])[H])(C(=O)C2=C([H])O1)C([H])([H])[H])C(=C([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],0.0,,
7309,[H]OC(=O)C1=C(N(C(=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])N([H])[H])C1=C(F)C([H])=C([H])C([H])=C1[H],0.0,,
7523,[H]N(N([H])C(=O)C1=C(Cl)C([H])=C([H])C([H])=C1[H])C(=S)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.0,,
2790,CC(O)(CN1C=NC=N1)C1=CC=C(C=C1)C1=CC=CC=C1,,,0.0
6749,[H]N1C(=S)N(C2=C(C([H])=C([H])C(=C2[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])O2)C1([H])[H],0.0,,
1071,NC(S)=NN=C(CC1=CC=CC=C1)CC1=CC=CC=C1,,0.0,
4801,[H]C1=NC([H])=C(C([H])=C1[H])C([H])([H])N(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C(=O)C([H])([H])[H])C1=NC2=C(S1)C([H])=C(F)C([H])=C2F,1.0,,
8319,[H]N(C(=O)N1C([H])([H])C([H])([H])N(C2=NC([H])=C(C([H])=C2[H])C(F)(F)F)C([H])([H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H],0.0,,
7202,[H]N(C(=O)C([H])([H])Cl)C1=C(Br)C([H])=C(C([H])=C1Br)C([H])([H])[H],0.0,,
569,[O-][N+](=O)C1=NN(CCNS(=O)(=O)C2=CC=C(C=C2)C(F)(F)F)C=N1,,0.0,1.0
1744,CC1=NC(NCCCN2C=CN=C2[N+]([O-])=O)=C2C=CC=CC2=N1,,,1.0
128,COC1=CC=C(C)C=C1S(=O)(=O)N1CCN(CC1)C1=CC=C(N=N1)C1=CC=CS1,0.0,0.0,
4905,[H]N(C(=O)C1=C(Cl)C([H])=C([H])C([H])=C1F)C1=C([H])C(=NN1C1=NC(=C([H])C(=O)N1[H])C([H])([H])[H])C([H])([H])[H],1.0,,
5521,[H]C(=NN1C([H])=NN=C1[H])C1([H])C([H])([H])C([H])=C([H])C([H])([H])C1([H])[H],0.0,,
3542,[H]C1=NC([H])=C(C([H])=C1[H])C([H])(C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H],1.0,,
7146,[H]N(C(=O)C([H])([H])Cl)C1=C([H])C([H])=C(\N=N\C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],0.0,,
3743,[H]N(C([H])(C1=C([H])N=C([H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C1([H])C([H])([H])C([H])([H])N(C2=NC([H])=C(S2)C([H])([H])[H])C([H])([H])C1([H])[H],1.0,,
3168,CCC1=CC=C(NC(=O)CC(=O)NC2=CC=CC=C2O)C=C1,,,0.0
4579,[H]N(C1=C(C([H])=C([H])C(F)=C1[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],1.0,,
2726,O=C(NCCC1=NC(=CS1)C1=CC=CC=C1)C1=CC=NC=C1,,,0.0
4564,[H]C1=NC([H])=C(C([H])=C1[H])N(C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C(OC([H])([H])[H])=C2[H])C([H])([H])C1([H])[H],1.0,,
5050,[H]OC(C1=C([H])C([H])=C(Cl)C([H])=C1[H])(C([H])([H])[H])C([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.0,,
2209,ClC1=CC=C(C=C1)C1CC2(CC(C1NCC2)C1=CC=C(Cl)C=C1)N1CCCCC1,,,1.0
1982,CC1OC(C(O)C1O)N1C=NC2=C(N)N=C(NN)N=C12,,,0.0
4591,[H]N(C(=O)C1=C([H])N=C(N=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C(C([H])=C([H])C([H])=C1[H])N1C([H])=NC([H])=C1[H],1.0,,
8454,[H]N(C(=O)C1=C(C([H])=C([H])C(=C1[H])S(=O)(=O)N([H])C1=C([H])C2=C(OC([H])([H])C([H])([H])O2)C([H])=C1[H])C([H])([H])[H])C([H])([H])[H],0.0,,
6829,[H]N(N=C([H])C([H])=C([H])C1=C([H])C([H])=C([H])O1)C(=O)C([H])([H])N1C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H],0.0,,
2814,OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,,,0.0
2479,NC(=NO)C1=CC=CC(COC2=CC=C(C=C2I)C(N)=NO)=C1,,,0.0
7392,[H]OC(=O)C1=C(N([H])C(=O)N([H])C2=C([H])C([H])=C([H])C(Cl)=C2[H])C([H])=C([H])C(=C1[H])C([H])([H])[H],0.0,,
6163,[H]N([H])C1=C(C([H])=NN1C([H])([H])[H])C1=NN=C(N1C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C([H])([H])[H],0.0,,
2946,NCCCCCC(O)(P(O)(O)=O)P(O)(O)=O,,,0.0
4166,[H]C1=C([H])C2=C(C(OC([H])([H])[H])=C1OC([H])([H])[H])C([H])([H])N1C([H])([H])C([H])([H])C3=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C3C1([H])C2([H])C([H])([H])[H],0.0,,
3076,CCC(C(C)C)C(=O)CC(C)C1=C(O)C(=O)C2C3=CCC4CC(CCC4(C)C3CCC12C)OC1OC(C(O)C(OC2OCC(O)C(O)C2O)C1O)C(=O)OC,,,1.0
7248,[H]C1=C(C(=NN1C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])N(C([H])([H])[H])S(=O)(=O)C1=C([H])C2=C(C([H])=C([H])C([H])=C2[H])C([H])=C1[H],0.0,,
1912,CC(C)C1=CC=C(CN2C3=CC=C(OC(C)=O)C=C3C(C)=CC2(C)C)C=C1,,,1.0
4550,[H]N(C([H])(C1=C([H])N(N=C1[H])C([H])([H])[H])C1=C([H])N=C([H])C([H])=C1[H])C1([H])C([H])([H])C([H])([H])N(C2=C([H])C([H])=C(C([H])=C2[H])C(F)(F)F)C([H])([H])C1([H])[H],1.0,,
1339,[O-][N+](=O)C1=NN(CCCN2CCN(CC2)C2=CC=NC=C2)C=N1,,,1.0
8971,[H]C1=C(N=C(N1C([H])([H])[H])C([H])([H])[H])S(=O)(=O)N1C([H])([H])C([H])([H])C([H])(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],0.0,,
8814,[H]N(C(=O)C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(C(=O)C2=C([H])C(=C([H])C([H])=C2[H])C(=O)OC([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1[H],0.0,,
35,COC1=CC=CC(=C1)N1C=CN=C1SCC(=O)NC1=CC=CC=C1C(F)(F)F,0.0,1.0,
3251,CCCCCCCCCCC1(C)SC(=O)C(CCC)(CC=C(C)CCC=C(C)C)C1=O,,,0.0
150,ClC1=CC=C(NC(=O)CC2=CSC(NC(=O)C3=CC=CNC3=O)=N2)C=C1,0.0,0.0,
4272,[H]N(C(=O)C([H])([H])[H])C1=C(C([H])=C(N([H])C2=NC(=C([H])C([H])=N2)C2=C3C([H])=C([H])C([H])=NN3N=C2[H])C([H])=C1[H])C(F)(F)F,1.0,,
7276,[H]C(=C1SC(=S)N(C1=O)C1=C([H])C([H])=C(F)C([H])=C1[H])C1=C([H])N=C([H])C([H])=C1[H],0.0,,
4589,[H]N(C([H])(C1=C([H])N=C([H])C([H])=C1[H])C1=C(F)C([H])=C(Cl)C([H])=C1[H])C1([H])C([H])([H])C([H])([H])N(C2=NC([H])=C(F)C([H])=N2)C([H])([H])C1([H])[H],1.0,,
6061,[H]N(C(=O)C([H])([H])C12C([H])([H])C([H])([H])C([H])(C([H])([H])C1([H])[H])C2([H])[H])C([H])([H])C1=C([H])C2=C(OC([H])([H])O2)C([H])=C1[H],0.0,,
7114,[H]C(=C(C#N)C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C(S1)C([H])([H])[H],0.0,,
5370,[H]OC1=NN=C(C(O[H])=N1)C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])[H],0.0,,
2016,CC1=CC(C)(C)N(CC2=CC=NC=C2)C2=CC=C(O)C=C12,,,1.0
1879,CC(C)CC(NC(=O)C1=NN(N=C1)C1=CC=C(F)C=C1)C(=O)NC1(CC1)C#N,,,1.0
5688,[H]OC(=O)C([H])([H])C([H])(N([H])S(=O)(=O)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])[H])C([H])=C1[H])C1=C([H])C([H])=C(OC([H])([H])C([H])([H])C([H])([H])[H])C([H])=C1[H],0.0,,
1068,NC(=S)NN=CC1=CC=CC=C1Cl,,0.0,
5812,[H]N(C(=O)C([H])([H])OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C1=C([H])C([H])=C([H])C(=C1[H])C1=NN=C(O1)C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
7402,[H]N1C(=S)N(C2=C([H])C(=C(C([H])=C2[H])C([H])([H])[H])C([H])([H])[H])C(=C([H])C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],0.0,,
6717,[H]OC(=O)C1=C([H])C([H])=C([H])C(=C1[H])C1=C([H])C([H])=C(O1)C([H])=NN([H])C(=O)C([H])([H])OC1=C(C([H])=C(C([H])=C1[H])C([H])([H])[H])C([H])([H])[H],0.0,,
1319,COC1=CC=C(OC)C(NC2=C(C=NC3=CC=C(Cl)C=C23)C#N)=C1,,0.0,
6117,[H]N(C(=O)C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1=NN([H])C([H])=N1,0.0,,
278,COC1=NN2C=C(N=C2C=C1)C1=CC=C(F)C(NC(=O)CC2=CC=CC=C2)=C1,0.0,0.0,
5568,[H]OC(=O)C([H])([H])N(C1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])[H])C1([H])SC(=O)N(C1=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H],0.0,,
6648,[H]N(C1=C(Br)C([H])=C([H])C([H])=C1[H])P(=O)(OC1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])[H],0.0,,
5960,[H]OC(=O)C([H])(N([H])C(=O)C1=C(N([H])C(=O)C2=C([H])C([H])=C([H])O2)C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])N([H])C2=C1C([H])=C([H])C([H])=C2[H],0.0,,
6369,[H]N([H])C(=O)N([H])N=C([H])C1=C(SC2=C([H])C(OC([H])([H])[H])=C([H])C([H])=C2[H])C([H])=C([H])C([H])=C1[H],0.0,,
6690,[H]OC1=C([H])C(=NC(=N1)N([H])C(=N[H])N([H])C1=C([H])C([H])=C([H])C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])SC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H],0.0,,
1408,O=C1N(CCCC2NCCC3=C2NC2=CC=CC=C32)C(=O)C2=CC=CC=C12,,,0.0
7688,[H]N(C(=O)N([H])C1([H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C2N(C(=NC2=C1[H])C([H])([H])[H])C([H])([H])[H],0.0,,
2311,CC1=CC=C(NC2=NCCN2)C=C1C,,,0.0
8474,[H]N(C(=O)C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.0,,
2587,NC(=N)C1=CC=C(C=C1)C1=CN=CC(=N1)C1=CC=C(C=C1)C(N)=N,,,1.0
5599,[H]N1C(=S)N(C(=O)C2=C1C([H])=C1OC([H])([H])OC1=C2[H])C([H])([H])C1=C([H])C([H])=C([H])O1,0.0,,
2695,ClC1=CC(=CC=C1)C(=O)NCCC1=NC(=CS1)C1=CC=CC=C1,,,1.0
1578,CC(C)NC(=N)C1=CC(=CC=C1)C1=CC(=CC=C1)C1=CC(=CC=C1)C(=N)NC(C)C,,,1.0
7619,[H]C1=C([H])C2=C([H])C([H])=C([H])C3=C2C(=C1[H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C3=O,0.0,,
6626,[H]N(C(=S)N([H])C1([H])C([H])([H])C2([H])N(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])(C([H])([H])C([H])([H])C2([H])[H])C1([H])[H])C1=C([H])C([H])=C([H])C(Cl)=C1[H],0.0,,
4639,[H]N(C([H])(C1=C([H])N=C([H])C([H])=C1[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H],1.0,,
2850,NC1=NC(O)=C2N=CN(COC(CO)CO)C2=N1,,,0.0
7424,[H]C1=C([H])C([H])=C(C([H])=C1[H])N1N=C(C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C1=O,0.0,,
151,O=C(CCC1CCCCC1)N1CCN(CC1)C1=CC=C(N=N1)C1=CC=CN=C1,0.0,0.0,
961,CCN1C=C(C(=O)NCC2=CC=C(OC)C=C2)C(=O)C2=CC=C(C=C12)C(F)(F)F,,1.0,
938,C(CNC1=C2CCCCC2=NC2=CC=CC=C12)NC1=C2CCCCC2=NC2=CC=CC=C12,,1.0,
5184,[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])(N1C([H])([H])C([H])([H])N(C2=C(N=C(O2)C([H])([H])C2=C([H])C([H])=C([H])C3=C2C([H])=C([H])C([H])=C3[H])C#N)C([H])([H])C1([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
3195,CCCCCCCCCCC#CCCCC(O)=O,,,0.0
265,CCOC1=CC=C2N=C(SC2=C1)N(CC1=CC=CN=C1)C(=O)C1=CC=C(Cl)S1,1.0,0.0,
525,CC1CS(=O)(=O)CCN1N=CC1=CC=C(O1)[N+]([O-])=O,,1.0,1.0
