ID,SMILES,T.cruzi,Tb.brucei,Tb.rhodesiense
4636,[H]C1=NC([H])=C(C([H])=C1[H])N(C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1([H])C([H])([H])C([H])([H])N(C2=C([H])C([H])=C(C([H])=C2[H])S(=O)(=O)C([H])([H])[H])C([H])([H])C1([H])[H],1.0,,
2239,CN(C)C12CC(C(CN(C1)C(=O)CCN1CCN(C)CC1)C(C2)C1=CC=CC=C1)C1=CC=CC=C1,,,1.0
4713,[H]OC(C1=C([H])N=C([H])C([H])=C1[H])(C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C1=C(F)C([H])=C([H])C([H])=C1[H],1.0,,
4981,[H]OC1=C(C([H])=C([H])C2=C1N=C([H])C([H])=C2[H])C([H])(N([H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],1.0,,
6719,[H]N(C(=O)C([H])=C([H])C1=C([H])C([H])=C(Br)C([H])=C1[H])C(=S)N([H])C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)N([H])C1=NC([H])=C([H])S1,0.0,,
2797,CC1=CC=C(C=C1)S(=O)(=O)NC(CN1C=NC(=N1)[N+]([O-])=O)CC1=CC=CC=C1,,,0.0
6913,[H]N(N=C([H])C(=C([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C(=O)C1=NN([H])C(=C1[H])C1=C([H])C([H])=C(S1)C([H])([H])[H],0.0,,
6989,[H]N=C(N([H])N([H])C(=O)C1=C([H])C([H])=C([H])S1)C1=C([H])C2=C(OC1=O)C([H])=C([H])C([H])=C2[H],0.0,,
7486,[H]N([H])C1=NN([H])C(SC([H])([H])C(=O)N([H])C2=C([H])C([H])=C([H])C(=C2[H])S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=N1,0.0,,
6358,[H]N1N=C(N=C1C1=NC([H])=C([H])C([H])=C1[H])C([H])([H])OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H],0.0,,
7647,[H]OC1=C([H])C(=NC(SC([H])([H])C(=O)N([H])C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])C([H])([H])[H])=N1)N([H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
2497,COC1=CC(=CC(OC)=C1OCC1=CC=CC(=C1)C(N)=NO)C(N)=NO,,,0.0
3031,OC1CC(OC1CNC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)N1C=CC(=O)NC1=O,,,0.0
717,COC(=O)C(CCSC)NC(=O)C1=C(C(C#N)=C(SC(C)C)S1)C1=CC=CC2=C1OC1=CC=CC=C21,,0.0,
3197,CCCCCCCCCCCCCCCC(O)=O,,,0.0
7748,[H]N=C1N2C([H])=C([H])SC2=NC(=O)C1=C([H])C1=C([H])C([H])=C(OC([H])([H])C([H])([H])OC2=C([H])C([H])=C(N([H])C(=O)C([H])([H])[H])C([H])=C2[H])C([H])=C1[H],0.0,,
7612,[H]OC(=O)C([H])=C([H])C1=C([H])C([H])=C([H])C(N([H])C(=O)C2=C(OC(=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[H])=C1[H],0.0,,
2030,COC1=CC=CC(CN2C3=CC=C(OC(C)=O)C=C3C(C)=CC2(C)C)=C1,,,1.0
4049,[H]N(C1=C([H])C([H])=C(Br)C([H])=C1[H])C1=C([H])C(=NC2=C1C([H])=C(OC([H])([H])C([H])([H])[H])C([H])=C2[H])C([H])([H])[H],1.0,,
5749,[H]N(C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])C(=O)N([H])C([H])([H])C1=C([H])C([H])=NC([H])=C1[H],0.0,,
7000,[H]OC(=O)C([H])=C([H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])S(=O)(=O)C1([H])[H],0.0,,
2144,CCC(=O)N(CCCCCCCCCCCCN)C1CCN(CCC2=CC=CC=C2)CC1,,,1.0
4311,[H]N([H])C1=C(C([H])=C([H])C([H])=C1[H])C1=NN([H])C(=N1)C1=C([H])C([H])=C([H])N2C1=NC(=C2C([H])([H])[H])C([H])([H])[H],1.0,,
1426,COC1=CC=CC(=C1)N1C=NC(=C1)[N+]([O-])=O,,,1.0
3721,[H]OC(C1=C([H])N=C([H])C([H])=C1[H])(C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1=C(F)C([H])=C([H])C(=C1[H])C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],1.0,,
6152,[H]OC1=C2C([H])=C([H])C(Cl)=C([H])C2=NC(=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H],0.0,,
1898,CC1=CC=C(C=C1)N1CCN(CC(=O)NC2=NC=C(S2)[N+]([O-])=O)CC1,,,0.0
1310,CCNC(=O)OC1CC2C(=O)OCC22C=CC3=C(C(OC3=O)C3=COC=C3)C(C)=C2C1,,0.0,
104,CC(C)SC1=CC=C(C=C1)C(=O)NC1=NC(=CS1)C1=CC=CC=N1,1.0,1.0,
8261,[H]N1C(=O)N(C(=O)C(=C([H])C([H])=C([H])C2=C([H])C([H])=C([H])O2)C1=O)C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1[H],0.0,,
3514,[H]N(C(=O)C1=C([H])SC(=N1)C([H])([H])[H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=C([H])N=C([H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F,1.0,,
2624,NC(=N)C1=CC=C2C=C(NC2=C1)C1=CC=C(N=C1)C(N)=N,,,1.0
8486,[H]OC1=C2C(SC([H])=C2C2=C([H])C([H])=C(C([H])=C2[H])C([H])(C([H])([H])[H])C([H])([H])[H])=NC([H])=N1,0.0,,
4590,[H]N(C(=O)N1C([H])([H])C([H])([H])C([H])(N([H])C([H])(C2=C([H])N=C([H])C([H])=C2[H])C2=C([H])C([H])=C(C([H])=C2[H])C(F)(F)F)C([H])([H])C1([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],1.0,,
6067,[H]OC1=NC(=NC(=C1[H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])N([H])C(=N[H])N([H])C1=C(C([H])=C(C([H])=C1[H])C([H])([H])[H])C([H])([H])[H],0.0,,
3419,[H]N(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H])C1=C([H])C(=C([H])C([H])=C1[H])C1=NC2=C(O1)C([H])=C([H])C([H])=N2,1.0,,
5168,[H]N(C(=O)C1=C(N([H])C(=C1[H])C1=C([H])C([H])=C(F)C([H])=C1[H])C([H])([H])[H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H],0.0,,
5378,[H]N(C(=O)C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H],0.0,,
6295,[H]C1=NC2=C(C([H])=C(C(=C2[H])C([H])([H])[H])C([H])([H])[H])N1S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H],0.0,,
941,NC1=C2CCCCC2=NC2=CC=C(Cl)C=C12,,0.0,
4746,[H]N(C(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=NC([H])=C([H])N=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F,1.0,,
7853,[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=C(SC2=C1C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N([H])C(=O)C([H])([H])[H])C1=C([H])C(F)=C([H])C([H])=C1[H],0.0,,
6077,[H]N(C(=O)C1=C([H])C(=C([H])S1)S(=O)(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
8675,[H]N(C(=O)C([H])([H])C([H])([H])N1C(=O)C2([H])C3([H])C([H])=C([H])C([H])(C3([H])[H])C2([H])C1=O)C1([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])[H],0.0,,
6096,[H]N(C(=O)C1=C(SC([H])([H])C([H])([H])OC([H])([H])[H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C2=C(OC([H])([H])O2)C([H])=C1[H],0.0,,
6084,[H]OC1=C(O[H])C([H])=C(C([H])=C1[H])C1=C([H])SC(=N1)C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
5700,[H]C1=C([H])C(=C([H])C2=C1N(C(=O)OC([H])([H])[H])C(=O)O2)S(=O)(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0.0,,
3620,[H]OC1=C(C([H])=C(Cl)C([H])=C1[H])C([H])([H])N([H])C1=NC2=C(N1[H])C([H])=C([H])C([H])=C2[H],0.0,,
6763,[H]OC(=O)C1=C([H])C([H])=C(N([H])C(=O)C(N([H])C(=O)C([H])=C([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],0.0,,
1428,[O-][N+](=O)C1=CN(C=N1)C1=CC=CC(=C1)C(F)(F)F,,,1.0
4611,[H]C1=NC([H])=C(C([H])=C1[H])C([H])(N1C([H])([H])C([H])([H])C([H])(OC2=C([H])C([H])=C(F)C([H])=C2[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F,1.0,,
1204,NC1=CC=NC2=C(CN3CC(O)C(O)C3CO)C=CC=C12,,0.0,
939,C(CCCNC1=C2C=CCCC2=NC2=CC=CC=C12)CCCNC1=C2C=CC=CC2=NC2=C1C=CCC2,,1.0,
5425,[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1(OC(=O)C2=C1C([H])=C([H])C([H])=C2[H])C1=C([H])C([H])=C(O[H])C([H])=C1[H],0.0,,
7615,[H]N(C(=O)C1=NC([H])=C(C([H])=C1[H])C(=O)N([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
975,CCCCN1C=C(C(=O)NCC2=CC=CC=C2)C(=O)C2=C(F)C(F)=C(C=C12)N1CCOCC1,,1.0,
5261,[H]N(C(=O)N1C([H])([H])C([H])([H])N(C2=NN=C(N([H])C3=NC([H])=C([H])C(=C3[H])C([H])([H])[H])C([H])=C2[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H],0.0,,
69,CN1N=CC=C1C(=O)NC1=NC2=C(CSC3=CC=CC=C23)S1,1.0,1.0,
1757,[O-][N+](=O)C1=NC=CN1CCCNCC1=CC=C2C=C(Br)C=CC2=N1,,,1.0
3367,[H]N(C1=C(C(=NO1)C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=NC(=N1)N([H])C1=C([H])C(OC([H])([H])[H])=C([H])C(=C1[H])S(=O)(=O)C1([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],1.0,,
7539,[H]N([H])C(=O)C1(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])N(C(=S)N([H])C2=C([H])C(F)=C([H])C(F)=C2[H])C([H])([H])C1([H])[H],0.0,,
1728,[O-][N+](=O)C1=NN(CCCNC2=C(Cl)C(=O)C3=CC=CC=C3C2=O)C=N1,,,1.0
4217,[H]N(C1=NC([H])=C(C([H])=N1)C1=C([H])C2=C(OC([H])([H])O2)C([H])=C1[H])C1=C([H])C([H])=C([H])C(=C1[H])C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],1.0,,
5534,[H]N(C(=O)N([H])C1=C([H])C2=C(OC([H])([H])C([H])([H])O2)C([H])=C1[H])C(=O)C([H])([H])OC(=O)C1([H])OC2=C(OC1([H])[H])C([H])=C([H])C([H])=C2[H],0.0,,
8077,[H]OC1=C([H])C(OC([H])([H])[H])=C(C(=O)C([H])=C([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C(O[H])=C1[H],0.0,,
8139,[H]N(N=C([H])C([H])=C([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)C1=C([H])N=C([H])C([H])=C1[H],0.0,,
2720,O=C(NCCC1=NC(=CS1)C1=CC=CC=C1)C1=CC=CN=C1,,,1.0
8521,[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])S1)C([H])([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H],0.0,,
6662,[H]N(C(=O)C([H])=C([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C1=C(Cl)C([H])=C(C(=O)OC([H])([H])[H])C(OC([H])([H])[H])=C1[H],0.0,,
6296,[H]N(C(=O)C([H])([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)N([H])C1=C([H])C(=C([H])C([H])=C1[H])C(=O)OC([H])([H])C([H])([H])[H],0.0,,
5906,[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1=C(N([H])C2=C([H])C([H])=C3OC([H])([H])C([H])([H])OC3=C2[H])N2C([H])=C([H])N=C([H])C2=N1,0.0,,
1790,NC(=N)C1=CC=C2OC(=CC2=C1)C1=CC=C(OCCCOC2=CC=CC=C2)C=C1,,,1.0
4088,[H]N(C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)C2=C([H])C(C#N)=C([H])C([H])=C2[H])C([H])([H])C1([H])[H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H],1.0,,
7046,[H]N(\N=C(\C1=C([H])C(N([H])C(=O)C([H])([H])[H])=C([H])C([H])=C1[H])C([H])([H])[H])C(=O)C1=C(ON=C1C1=C(Cl)C([H])=C([H])C([H])=C1[H])C([H])([H])[H],0.0,,
1884,CSC1=CC=C(C=C1)N1N=CC(=N1)C(=O)NC(CC1=CC=C(OC(F)(F)F)C(Cl)=C1)C(=O)NC1(CC1)C#N,,,1.0
5947,[H]N(C(=O)C12C([H])([H])C3([H])C([H])([H])C([H])(C([H])([H])C([H])(C3([H])[H])C1([H])[H])C2([H])[H])C1([H])C([H])([H])C([H])([H])S(=O)(=O)C1([H])[H],0.0,,
2636,CC1(C)CC(C=CN1CC1=CC=C(Cl)C=C1Cl)=[N+]1CCCC1,,,0.0
5631,[H]N(C(=O)C1=C(N([H])C(C(=O)OC([H])([H])C([H])([H])[H])=C1C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(C(F)=C1[H])C([H])([H])[H],0.0,,
5478,[H]OC1=C(O[H])C([H])=C(C([H])=C1[H])C1=NN2C(SC1([H])[H])=NN=C2C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H],0.0,,
5390,[H]C1=C([H])C2=C(C([H])=C1[H])N1C(SC([H])([H])C([H])(OC(=O)C([H])([H])[H])C1([H])[H])=N2,0.0,,
3253,CCC1=C(O)OC(C)C1=O,,,0.0
4300,[H]C1=NC([H])=C(C([H])=C1[H])C([H])(C(=O)N1C([H])([H])C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H],1.0,,
3905,[H]N(C(=O)C1=C(F)C([H])=C([H])C([H])=C1F)C1([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=C([H])N=C([H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F,1.0,,
743,CCCCOC(=O)OCCC1=CC=C(O)C(O)=C1,,1.0,
2819,COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1,,,1.0
20,FC1=CC=C(NC2=NC(=NC(=N2)N2CCCC2)N2CCCC2)C=C1,0.0,1.0,
682,NC1=NC(NCCCNC2CCC(CC2)NCCCNC2=NC(N)=NC(N)=N2)=NC(N)=N1,,0.0,0.0
8485,[H]N(C(=O)C([H])([H])N1C([H])=C(C(=O)C([H])([H])[H])C2=C([H])C([H])=C([H])C([H])=C12)C([H])([H])C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12,0.0,,
8265,[H]C1=C(Br)C(=NN1C([H])([H])[H])C1=C([H])C(=C([H])C([H])=C1[H])N1C(=O)C([H])([H])C([H])([H])C([H])([H])C1=O,0.0,,
3843,[H]C1=NC([H])=C(C([H])=C1[H])C([H])(N1C([H])([H])C([H])([H])N(C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(C#N)C([H])=C1[H],1.0,,
3390,[H]OC12C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C3=C(Cl)C([H])=C(Cl)C([H])=C3[H])C([H])(C3=C([H])C([H])=C(OC([H])([H])[H])C([H])=C3[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],1.0,,
6394,[H]OC1=C(C2=C(OC(=C2C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])[H])C2=C1C([H])=C([H])C([H])=C2[H])C([H])(N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1=C([H])N=C([H])C([H])=C1[H],0.0,,
3683,[H]N(C(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C(=O)N1N=C(C2=C(Cl)C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],1.0,,
5344,[H]N(C(=O)C1([H])C([H])([H])C([H])([H])N(C2=NC(=C([H])C(=N2)C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(OC2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],0.0,,
857,CC1=CC(C)=C(OC2=NC(N)=NC(NC3=CC=C(F)C=C3)=N2)C(C)=C1,,1.0,
6551,[H]OC(=O)C1=C([H])C2=C(C([H])=C1[H])C(=O)N(N([H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C2=O,0.0,,
6770,[H]N(N=C([H])C1=C(F)C([H])=C([H])C([H])=C1[H])C(=O)C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.0,,
3227,COC1=CC(=O)OC(CCC2=CC=C3OCOC3=C2)=C1,,,0.0
3266,OC1=CC=CC=C1C(=O)NC(=O)C1=CC=C(C=C1)[N+]([O-])=O,,,0.0
1132,CCCC(=O)C1=CN(C=C1)C1=CC=C2COB(O)C2=C1,,1.0,
4282,[H]N(C1([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=NC([H])=C([H])N=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)S(=O)(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],1.0,,
1793,NC(=N)C1=CC=C2C=C(OC2=C1)C1=CC=CC(OCCCOC2=CC=CC=C2)=C1,,,1.0
2234,CN(C)C12CC(C(CN(C1)C(=O)CCN1CCCCC1)C(C2)C1=CC=CC=C1)C1=CC=CC=C1,,,1.0
3797,[H]C1=NC([H])=C(C([H])=C1[H])C(OC([H])([H])[H])(C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1=C(Cl)C([H])=C([H])C([H])=C1[H],1.0,,
1154,CC(C)=CCCC(C)=CCCC(C)=CCOC(=O)C=CC1=CC=C(O)C(O)=C1,,1.0,
524,CC1=CCC(=CC1=NC(=O)C1=CC=CC(C1)=NC(=O)N=C1CC(=CC=C1)C(=O)N=C1CC(=CC=C1C)C(=O)N=C1CC=C(C2=CC(=CC(=C12)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O)C(=O)N=C1CC=C(C2=CC(=CC(=C12)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O,,1.0,1.0
6106,[H]N(C1=C2C(SC(=C2C([H])([H])[H])C([H])([H])[H])=NC([H])=N1)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H],0.0,,
174,CCOC(=O)C1=CC=CC=C1NC(=O)CSC1=NC=C(CO)N1CC1=CC=C(OC)C=C1,0.0,0.0,
5218,[H]N(C(=O)C([H])([H])C([H])([H])N1C([H])=NC2=C(C([H])=NN2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1=O)C([H])([H])C1=C(Cl)C([H])=C([H])C([H])=C1[H],0.0,,
5011,[H]OC1=C(C([H])=C(C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])N([H])C1=C(C([H])=C([H])C(=C1[H])C1=NC2=C(O1)C([H])=C([H])C([H])=C2[H])C([H])([H])[H],0.0,,
5194,[H]N(C1=NN=C(C([H])=C1[H])N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=NC([H])=C1[H],0.0,,
8443,[H]N(C(=O)C1=C([H])C([H])=C(F)C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0.0,,
1445,CC1=NC(=CN1C1=CC=C(C=C1)C(F)(F)F)[N+]([O-])=O,,,0.0
3609,[H]OC(C1=C([H])N=C([H])N=C1[H])(C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1=C([H])C(Cl)=C([H])C([H])=C1[H],1.0,,
1950,CSCC1OC(C(O)C1O)N1C=NC2=C(N=CN(C)C)N=C(F)N=C12,,,0.0
1194,OCC1C(O)C(O)CN1CC1=CC=NC2=CC=CC=C12,,0.0,
7335,[H]N(C(=O)C1([H])C([H])([H])C([H])([H])C([H])(C([H])([H])N([H])C2=C(N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C(=O)C2=O)C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
2294,OC1CC2=C(O)C=C(O)C=C2OC1C1=CC=C(O)C(O)=C1,,,0.0
6227,[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.0,,
2199,CN(C)C12CC(C(NCC1)C(C2)C1=CC=C(Br)C=C1)C1=CC=C(Br)C=C1,,,1.0
8760,[H]N(C(=O)C1([H])C([H])([H])N(C(=O)C1([H])[H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C1=NC2=C(S1)C([H])=C(C([H])=C2[H])S(=O)(=O)C([H])([H])[H],0.0,,
7721,[H]C1=C([H])C([H])=C(O1)C([H])(C([H])([H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
8074,[H]N(C(=O)C1=C([H])C(=O)C2=C(O1)C([H])=C([H])C([H])=C2[H])C1=C([H])C([H])=C(C#N)C([H])=C1[H],0.0,,
294,BrC1=CC(=CC=C1)C(=O)NC1=NN=C(O1)C1=CC=CN=C1,1.0,0.0,
1751,ClC1=CC=C2C(NCCCCN3C=NC=N3)=CC=NC2=C1,,,0.0
4700,[H]N(C(=O)C1=C([H])C([H])=C([H])C(=C1[H])S(=O)(=O)C([H])([H])C([H])([H])[H])C1=NC(=C([H])S1)C1=NC([H])=C([H])C([H])=C1[H],1.0,,
5886,[H]N([H])C1=C(N=NN1C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H])C(=O)N([H])C1=C(OC([H])([H])[H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],0.0,,
3154,OC(=O)CC1CNC(=O)C2=CC(Br)=C(Br)N12,,,1.0
502,CC1=CC(C)=C(NC2=NC(Cl)=NC(NC3=CC=C(C=C3)C#N)=N2)C(Br)=C1,,1.0,1.0
8038,[H]N(C(=O)C([H])([H])C([H])([H])C([H])([H])OC1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])[H])C1=NC2=C(N1[H])C([H])=C([H])C([H])=C2[H],0.0,,
8680,[H]N(C(=O)C([H])([H])S(=O)C([H])([H])C1=C(OC(=N1)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])O1,0.0,,
1485,COC1=CC(OC)=C2C(C)NC(C)CC2=C1C1=CC=C(O)C2=C(OC)C=C(C)C=C12,,,1.0
5829,[H]N([H])C1=C(C#N)C([H])=C(C#N)C(SC([H])([H])C(=O)N([H])C2=C(C([H])=C([H])C([H])=C2[H])C([H])([H])[H])=N1,0.0,,
4774,[H]C1=NC([H])=C(C([H])=N1)C([H])(C(=O)N1C([H])([H])C([H])([H])N(C2=NC([H])=C(C([H])=C2[H])C(F)(F)F)C([H])([H])C1([H])[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H],1.0,,
7301,[H]OC1=NC2=C(C([H])=C([H])C([H])=C2C([H])([H])[H])C([H])=C1C([H])([H])N(C1=C([H])C([H])=C([H])C([H])=C1[H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H],0.0,,
8658,[H]N1C(=S)N(C(=C(C(=O)OC([H])([H])[H])C1([H])C1=C([H])C(F)=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
4448,[H]OC1(OC2=C(C([H])=C([H])C(OC([H])([H])[H])=C2[H])C(=O)C1([H])[H])C(F)(F)C(F)(F)F,0.0,,
4567,[H]N(C(=O)C([H])(N1C([H])([H])C([H])([H])N(C2=C([H])C(Cl)=C(Cl)C([H])=C2[H])C([H])([H])C1([H])[H])C1=C([H])N([H])N=C1[H])C([H])([H])C([H])([H])C1=NC([H])=C([H])C([H])=C1[H],1.0,,
268,CCC1=CC=C(C=C1)S(=O)(=O)N1CCN(CC1)C1=CC=C(NC2=CC=CC=N2)N=N1,0.0,0.0,
5439,[H]C1=C(OC(=C1[H])C1=NC2=C(C([H])=C([H])C([H])=C2[H])N1C([H])([H])[H])C(=O)C([H])([H])[H],0.0,,
6557,[H]SC1=NN=C(N1N=C([H])C1=C([H])C([H])=C([H])N1C([H])([H])[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H],0.0,,
962,CCCCN1C=C(C(=O)NCC2=CC=C(O)C=C2)C(=O)C2=CC(F)=C(C=C12)N1CCC(CC1)C(N)=O,,1.0,
8493,[H]N(C(=O)C([H])=C([H])C1=C([H])C([H])=C([H])O1)C([H])([H])C([H])([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1[H],0.0,,
3450,[H]C1=C([H])C2=C(C([H])=C1[H])S(=O)(=O)N(C(=O)N2C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1=C([H])C(OC([H])([H])[H])=C([H])C(OC([H])([H])[H])=C1[H],1.0,,
6872,[H]N(\N=C(\C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C(=O)C([H])([H])N([H])C(=O)C1=NC([H])=C([H])C([H])=C1[H],0.0,,
