ID,SMILES,T.cruzi
889,[H]OC1=NC(=NC(=C1[H])C([H])([H])SC1=C([H])C([H])=C(Cl)C([H])=C1[H])C1=NC([H])=C([H])C([H])=C1[H],1
1696,[H]N(C(=O)C1=C(OC([H])([H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C2N(C(=C([H])C2=C1[H])C([H])([H])[H])C([H])([H])[H],1
1287,[H]N(C(=O)C([H])=C([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])N1C([H])=NC([H])=C1[H],1
1619,[H]N(C(=O)N([H])C([H])([H])C([H])(N1C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F,1
76,[H]C1=NC([H])=C([H])C(=C1[H])C1=C([H])C(=O)N2C(=N1)N(C(=O)C1=C([H])C([H])=C([H])C(Cl)=C1Cl)C([H])([H])C2([H])[H],1
1002,[H]N(C(=O)C1=C([H])C([H])=C([H])C(F)=C1[H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=C([H])N=C([H])N=C1[H])C1=C(F)C([H])=C(Cl)C([H])=C1[H],1
1532,[H]C1=C([H])N(C(=N1)N1C([H])([H])C([H])([H])N(C(=O)C2=C(SC([H])(F)F)C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H],1
1851,[H]N(C(=O)C1([H])OC2=C(OC1([H])[H])C([H])=C([H])C([H])=C2[H])C1=C(C2=NC3=C(S2)C([H])=C([H])C([H])=C3[H])C2=C(S1)C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H],1
2050,[H]OC1=C2C(=NC3=C(C([H])=C([H])C([H])=C3[H])N(C(=O)C3=C([H])C([H])=C([H])C([H])=C3[H])C2([H])C2=C([H])C([H])=C(C([H])=C2[H])C(=O)OC([H])([H])[H])C([H])([H])C([H])(C2=C([H])C([H])=C(F)C([H])=C2[H])C1([H])[H],0
4956,[H]N(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C1=C([H])C(C(=O)C([H])([H])[H])=C(OC1=O)C([H])([H])[H],0
258,[H]N([H])C1=C2C([H])=C3C([H])=C([H])C(=C([H])C3=NC2=NC2=C1C(=C([H])C([H])=C2C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],1
4612,[H]N(C(=O)C([H])([H])N(C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1[H])S(=O)(=O)C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
5255,[H]N(N=C([H])C([H])=C([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)C1=C([H])N=C([H])C([H])=C1[H],0
4022,[H]C1=C([H])C(=C(C([H])=C1N1C(=O)C([H])([H])C2(N(N=C(C(=O)OC([H])([H])C([H])([H])[H])C2([H])[H])C(=O)C([H])([H])[H])C1=O)C([H])([H])[H])C([H])([H])[H],0
3148,[H]N1C(=S)N(C(=O)C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])C1=C([H])N=C([H])C([H])=C1[H],0
1500,[H]C1=NC([H])=C(C([H])=N1)C([H])(N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H],1
4132,[H]N(C1=NC2=C(N=C1N([H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])=C([H])C([H])=C2[H])C1=C([H])C([H])=C([H])C(=C1[H])S(=O)(=O)N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
4020,[H]N(C(=S)N([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=C([H])C([H])=C(F)C([H])=C1[H],0
4664,[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C1=C([H])C([H])=NC([H])=C1[H],0
2399,[H]N(C(=O)N([H])C([H])([H])C([H])([H])S(=O)(=O)C1=C(N([H])C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F,0
3977,[H]N(C1=C([H])C(=C(C([H])=C1[H])C([H])([H])[H])C([H])([H])[H])C1=C([H])\C(=N/S(=O)(=O)C2=C([H])C([H])=C([H])S2)C2=C(C([H])=C([H])C([H])=C2[H])C1=O,0
1557,[H]C1=C(Br)OC(=C1[H])C(=O)C1([H])C(=O)N(N=C1C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0
2204,[H]N(C([H])([H])C1=C([H])C([H])=C([H])S1)S(=O)(=O)C([H])([H])C([H])([H])C([H])([H])OC1=C([H])C([H])=C([H])C2=C1OC(C([H])([H])[H])(C([H])([H])[H])C2([H])[H],0
5871,[H]N(C(=S)N1C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H])C(=O)C1=C([H])C([H])=C([H])S1,0
5418,[H]N(C(=O)C1=C(N([H])C(=O)C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C([H])C([H])=C1[H])C1=NN=C(S1)C([H])([H])[H],0
2486,[H]N(C(=O)C1=C([H])N2C([H])=C([H])C(=C([H])C2=N1)C([H])([H])[H])C1=NN=C(S1)C([H])([H])[H],0
2807,[H]OC1=C(OC(=C([H])C1=O)C([H])([H])O[H])C([H])(N([H])C1=NC([H])=C([H])C([H])=C1[H])C1=C([H])SC([H])=C1[H],0
2158,[H]N(C(=O)C1=C(OC([H])([H])[H])C([H])=C([H])C(Cl)=C1[H])C([H])([H])C([H])([H])OC1=NN2C(=NN=C2C2=C([H])C([H])=C(F)C([H])=C2[H])C([H])=C1[H],0
2840,[H]N(C(=O)C([H])([H])C([H])([H])S(=O)(=O)C1=C([H])C2=C(C([H])=C1[H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])C1=C([H])C(F)=C([H])C([H])=C1[H],0
2484,[H]N(C1=C(C(=NC2=NC([H])=NN12)C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],0
6100,[H]OC([H])(C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])P(=O)(OC1=C([H])C([H])=C([H])C([H])=C1[H])OC1=C([H])C([H])=C([H])C([H])=C1[H],0
5107,[H]N(C(=O)C1=C([H])C(Cl)=NN=C1Cl)C1=C([H])C(OC([H])([H])[H])=C([H])C([H])=C1[H],0
5085,[H]N(C(=O)C([H])([H])OC(=O)C([H])=C([H])C([H])([H])[H])C1=C([H])C([H])=C(SC([H])(F)F)C([H])=C1[H],0
4407,[H]N(C(=S)N1C([H])([H])C([H])([H])N(C(=O)C2([H])OC([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0
6050,[H]N(N=C([H])C1=C([H])C(F)=C([H])C([H])=C1[H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H],0
5146,[H]C1=C([H])C([H])=C(C([H])=C1[H])N(C(=O)C([H])([H])OC(=O)C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[H],0
930,[H]OC1=C2C(=NC3=C(SC2([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C([H])C([H])=C3[H])C2=C1C([H])=C([H])C([H])=C2[H],0
2035,[H]OC1=C(C([H])=C2SC3=NC(=C(C(=O)OC([H])([H])C([H])([H])[H])C([H])(N3C2=O)C2=C([H])C([H])=C(OC([H])([H])[H])C3=C2C([H])=C([H])C([H])=C3[H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H],0
2318,[H]N(C1=C([H])C([H])=C(C([H])=C1[H])C1=NN2C(=NN=C2C2=NC([H])=C([H])C([H])=C2[H])C([H])=C1[H])S(=O)(=O)C1=C(F)C([H])=C([H])C([H])=C1[H],0
588,[H]C1=NC([H])=C(C([H])=N1)C([H])(N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])S(=O)(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H],1
3894,[H]N(N=C([H])C1=C([H])C([H])=NC([H])=C1[H])C(=O)C(N([H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])=C([H])C1=C(OC([H])([H])[H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],0
3420,[H]C(C1=C([H])C([H])=C(O1)C1=C(Cl)C([H])=C([H])C(Cl)=C1[H])=C1C(=O)ON=C1C([H])([H])[H],0
3007,[H]C1=NC(=NC(N2C([H])([H])C([H])([H])N(C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])([H])C2([H])[H])=C1F)N1C([H])([H])C([H])([H])N(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H],0
5144,[H]OC1=C(C([H])=C([H])C([H])=C1[H])C(=O)N([H])N([H])C(=S)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
4012,[H]N(C(=O)C([H])=C([H])C1=C([H])C([H])=C([H])O1)C1=C2N=C([H])C([H])=C([H])C2=C([H])C([H])=C1[H],0
3739,[H]N(C(=O)C([H])([H])C1(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])C1=NC([H])=C([H])S1,0
2589,[H]N(C(=O)C1=C(OC(=O)C([H])=C1C([H])([H])[H])C([H])([H])[H])C1([H])C([H])([H])C(N([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])(C([H])([H])[H])C([H])([H])[H],0
997,[H]N(C([H])(C1=C([H])N=C([H])C([H])=C1[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1([H])C([H])([H])C([H])([H])N(C2=C([H])C([H])=C(C([H])=C2[H])C(F)(F)F)C([H])([H])C1([H])[H],1
4445,[H]OC1=C(OC([H])([H])C([H])([H])[H])C([H])=C(C([H])=NN([H])C(=O)C2=C(ON=C2C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[H])C([H])=C1[H],0
5586,[H]OC(=O)C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1N([H])C(=O)C([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0
4096,[H]N(C([H])([H])C1([H])OC([H])([H])C([H])([H])C1([H])[H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],0
4082,[H]OC1=C2C(SC([H])=C2C2=C([H])C([H])=C([H])C([H])=C2[H])=NC(=N1)C([H])([H])N1C([H])([H])C([H])([H])N(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H],0
2424,[H]N(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C1=NC([H])=C(Cl)C([H])=C1[H],0
5742,[H]OC1=C([H])C2=C(C([H])=C1Cl)C(=C([H])C(=O)O2)C([H])([H])N1C([H])([H])C([H])(OC([H])(C([H])([H])[H])C1([H])[H])C([H])([H])[H],0
1455,[H]OC1([H])C([H])([H])N(C2=NC(=NC(=C2[H])C2=NC([H])=C([H])C([H])=C2[H])N([H])C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2[H])C([H])([H])C([H])([H])C1([H])[H],1
2374,[H]N(C(=O)C([H])([H])C([H])([H])SC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C1=C([H])C(Cl)=C([H])C(Cl)=C1[H],0
3265,[H]OC1=C2C([H])=C([H])C(F)=C([H])C2=NC(=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0
4955,[H]N(C(=O)C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C1=C([H])C(C(=O)C([H])([H])[H])=C(OC1=O)C([H])([H])[H],0
3448,[H]OC1=C(C([H])=C(Cl)C([H])=C1[H])C([H])(N([H])C1=C(N(N(C1=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],0
491,[H]OC1=C(C([H])=C(Cl)C(=C1[H])C([H])([H])[H])C1=NN([H])C2=C1C([H])(N(C2=O)C([H])([H])C([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C1=C(F)C([H])=C([H])C([H])=C1[H],0
4433,[H]OC1=C([H])C(O[H])=C(C([H])=C1[H])C(=O)N([H])N([H])C(=O)C1=C([H])C2=C(OC1=O)C([H])=C([H])C(Br)=C2[H],0
4193,[H]N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C(=O)N([H])C([H])([H])C(=O)OC([H])([H])C(=O)C1=C([H])C([H])=C(F)C([H])=C1[H],0
3326,[H]N(C(=O)N([H])C1=C(C([H])=C([H])C([H])=C1[H])C(=O)N([H])C([H])([H])C1=C([H])C([H])=C([H])O1)C1=C([H])C([H])=C([H])C(Cl)=C1[H],0
3616,[H]N(C(=O)C([H])([H])SC1=NC([H])=C(N1C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H],0
2057,[H]OC([H])(C1=C(N([H])C(=O)C2=C([H])C(Cl)=C([H])C([H])=C2[H])C([H])=C(Br)C([H])=C1[H])C([H])([H])C([H])([H])[H],0
2545,[H]N(C1=C([H])C(=NC(=N1)N1N=C(C([H])=C1C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],0
3611,[H]C1=C([H])C(=C([H])C(OC([H])([H])[H])=C1[H])C(=O)OC1=C([H])C2=C3N(C(=O)C(=O)C3=C1[H])C(C([H])=C2C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0
5913,[H]N(C(=O)C1([H])C([H])([H])N(C(=O)C([H])([H])C1([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H])C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=NC([H])=C1[H],0
3949,[H]N(C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)C1=C([H])C([H])=C(Br)C([H])=C1[H],0
4625,[H]OC(=O)C1=C(SC2([H])C(=O)N(C(=O)C2([H])[H])C2=C(C(=O)OC([H])([H])[H])C3=C(S2)C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C([H])C([H])=C1[H],0
482,[H]N(C1([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=NC([H])=C([H])N=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H],1
5480,[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N1C([H])=C([H])C(=O)C2=C1C([H])=C([H])C([H])=C2[H],0
4643,[H]N(C(=S)N([H])C1=C(C([H])=C([H])C([H])=C1C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H],0
2334,[H]N(C(=O)C([H])([H])C1([H])N2C(SC1([H])[H])=NC(=C([H])C2=O)C([H])([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])C1=NC2=C(S1)C([H])=C(C([H])=C2[H])C([H])([H])[H],0
3899,[H]N(N([H])C(=O)C([H])([H])SC1=NN=C(N1C([H])([H])C([H])([H])[H])C([H])([H])OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C(=O)C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],0
5294,[H]SC1=NC2=C(C([H])([H])C([H])([H])C3=C2C([H])=C([H])C([H])=C3[H])C([H])(N1[H])C1=C([H])C([H])=C(OC([H])([H])C([H])=C([H])[H])C([H])=C1[H],0
3113,[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1=NC(=C([H])S1)C1=C([H])C(O[H])=C(O[H])C([H])=C1[H],0
4026,[H]N(N=C([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1[H])C(=O)C1=C2C(=NN1[H])C1=C(C([H])=C([H])C([H])=C1[H])C([H])([H])C2([H])[H],0
5375,[H]OC1([H])N(N=C([H])C2=C([H])C([H])=C(OC([H])([H])[H])C(=C2[H])C([H])([H])SC2=NC([H])=C([H])C([H])=C2[H])C([H])([H])N([H])C2([H])C3=C(N([H])C12[H])C([H])=C([H])C(F)=C3[H],0
5881,[H]N(C(=O)C([H])([H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C1=NN=C(S1)C([H])([H])C([H])([H])C([H])([H])[H],0
5481,[H]OC1=C([H])C(OC([H])([H])[H])=C([H])C(OC([H])([H])[H])=C1C([H])(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0
1860,[H]C1=NC([H])=C(C([H])=C1[H])C([H])([H])N(C(=O)C([H])([H])SC1=C([H])C([H])=C(F)C([H])=C1[H])C1=NC2=C(S1)C([H])=C(OC([H])([H])C([H])([H])[H])C([H])=C2[H],1
5971,[H]N(N([H])C(=O)C1=C([H])C([H])=C([H])O1)C(=S)N([H])C(=O)C1=C([H])C([H])=C(Br)C([H])=C1[H],0
1055,[H]N(C([H])(C1=C([H])N=C([H])C([H])=C1[H])C1=C(F)C([H])=C(Cl)C([H])=C1[H])C1([H])C([H])([H])C([H])([H])N(C(=O)C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H],1
1315,[H]C1=C([H])C(C(=O)N2C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C2([H])[H])=C(Cl)C([H])=C1Cl,0
5564,[H]N(C([H])([H])C([H])([H])C([H])([H])N1C([H])=NC([H])=C1[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
2320,[H]N(C(=O)N([H])C([H])([H])C([H])(N1C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H],0
4975,[H]N(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C1=NC(=NC([H])=C1[H])C1=C([H])C([H])=NC([H])=C1[H],0
3900,[H]N=C(SC([H])([H])C1=C(OC([H])([H])C([H])([H])[H])C([H])=C([H])C(Br)=C1[H])N([H])[H],0
3581,[H]SC1=NC([H])=C([H])N1C1=C(Cl)C([H])=C(Cl)C(OC([H])(C([H])([H])[H])C([H])([H])[H])=C1[H],0
4069,[H]N(C(=O)C([H])([H])ON=C([H])C1=C([H])C([H])=C(C([H])=C1[H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])[H],0
1159,[H]C1=C([H])C([H])=C(S1)C([H])([H])N(C(=O)C([H])([H])SC1=NN=C(O1)C1=C([H])C2=C(OC([H])([H])O2)C([H])=C1[H])C([H])([H])C([H])([H])[H],1
1427,[H]OC(C1=C([H])C([H])=C(Cl)C([H])=C1[H])(C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1=C([H])C(F)=C([H])C([H])=C1[H],1
5730,[H]OC(=C(C#N)C1=NC2=C(C([H])=C([H])C([H])=C2[H])N1C([H])([H])[H])C1=C([H])C([H])=C(Br)S1,0
3112,[H]N(C1=C(C([H])=C([H])C(=C1[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H],0
5369,[H]N1C(=S)N(C2=NC3=C(S2)C([H])=C(OC([H])([H])C([H])([H])[H])C([H])=C3[H])C(=O)C1([H])[H],0
160,[H]N(C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=C([H])N=C([H])C([H])=C1[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H],1
5454,[H]N(\N=C(\C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C(=S)N([H])C([H])([H])[H],0
5597,[H]N(N([H])C(=O)C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C(=S)N([H])C(=O)C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],0
1869,[H]N(C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H])C1=C(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(=O)C2=C(C([H])=C([H])C([H])=C2[H])C1=O,1
4608,[H]N(C(=O)C([H])([H])C([H])([H])C(=O)OC([H])([H])C(=O)C1=C([H])C(OC([H])([H])[H])=C([H])C([H])=C1[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
4021,[H]N(N=C([H])C1=C([H])C([H])=C([H])S1)C(=O)C1=NC([H])=C([H])N=C1[H],0
5690,[H]N([H])C([H])([H])C1(N2C([H])([H])C([H])([H])N(C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H],0
2024,[H]N(C(=O)C1([H])C2=C(C([H])=C([H])C([H])=C2[H])C(=O)N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])C1=C([H])C([H])=C([H])S1)C([H])([H])C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H],0
3238,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C1=NC([H])=NC2=C1C([H])=C([H])C([H])=C2[H],0
4061,[H]N(N([H])C1=NC([H])=NC2=C1C([H])=C([H])C([H])=C2[H])C(=O)C([H])([H])C([H])([H])[H],0
5216,[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])SC1=C2C([H])=C(Br)C([H])=C([H])C2=NC(=C1[H])C([H])([H])[H],0
1725,[H]N(C(=O)C1=C([H])C(OC2=C([H])C([H])=C([H])C([H])=C2[H])=C([H])C([H])=C1[H])C1=C2C(=NO1)C([H])([H])C([H])([H])C([H])([H])C2([H])[H],0
6046,[H]N(N=C([H])C1=C([H])OC([H])=C1[H])C(=O)C1=C([H])SC(=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H],0
2028,[H]N=C1N(C2=C(C([H])=C1C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C(=O)N1C([H])=C([H])C([H])=C(C1=N2)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0
2379,[H]N(C([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])S(=O)(=O)C([H])([H])C([H])([H])C([H])([H])OC1=C([H])C([H])=C(F)C([H])=C1[H],0
2409,[H]N(C(=O)C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)C1=C([H])C([H])=C(F)C([H])=C1[H])C1=NC2=C(S1)C([H])([H])N(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H],0
3811,[H]N(C(SC([H])([H])C1=C([H])C([H])=C([H])C(Br)=C1[H])=C(C#N)C#N)C1=C([H])C([H])=C(F)C([H])=C1[H],0
5962,[H]N([H])C1=NC(=O)C(S1)=C([H])C1=C([H])C([H])=C(O1)C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)N([H])[H],0
1274,[H]N(C(=O)C1=C(OC([H])([H])C([H])([H])S1)C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0
994,[H]N(C(=O)C1=C([H])C(=C([H])C(=C1[H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H],0
2541,[H]C1=C([H])C([H])=C([H])C(=N1)C([H])([H])N1C2(C#N)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C12C#N,0
5852,[H]N(C([H])([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H])S(=O)(=O)C1=C([H])C2=C(C([H])=C1[H])N(C(=O)C([H])([H])[H])C([H])(C([H])([H])[H])C2([H])[H],0
4693,[H]OC(=O)C1=C(SC2([H])C(=O)N(C(=O)C2([H])[H])C2=C(C(=O)OC([H])([H])C([H])([H])[H])C3=C(S2)C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C([H])C([H])=C1[H],0
468,[H]N(C(=O)C1=C(C([H])=C(F)C([H])=C1[H])C(F)(F)F)C1([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=C([H])N=C([H])C([H])=C1[H])C1=C([H])C([H])=C(C#N)C([H])=C1[H],1
2296,[H]C1=C([H])N(C(=N1)N1C([H])([H])C([H])([H])N(C(=O)C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H])C1=C(F)C([H])=C([H])C([H])=C1[H],0
5500,[H]OC1=C([H])C(=O)C(=O)C2=C1C(O[H])=C([H])C(O[H])=C2O[H],0
476,[H]C1=NC([H])=C(C([H])=C1[H])C([H])(C(=O)N1C([H])([H])C([H])([H])N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(C#N)C([H])=C1[H],1
5760,[H]OC1=NC(=NC2=C1SC(=C2[H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])([H])Cl,0
2614,[H]OC(=O)C([H])(N([H])C(=O)N([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
4897,[H]OC1=C(C([H])=NC([H])([H])C([H])=C([H])[H])C(=NN1C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H],0
4127,[H]N(C(=O)C1=C([H])C([H])=C([H])C(=C1[H])N1C(=O)C([H])([H])C([H])([H])C1=O)C1=C([H])C([H])=C(C([H])=C1[H])C1=NC2=C(N1[H])C([H])=C([H])C([H])=C2[H],0
4226,[H]N(N([H])C(=O)C([H])([H])N(C([H])([H])[H])C([H])([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])C([H])([H])[H])C([H])=C1[H])C(=O)C1=C([H])C([H])=C(Cl)C([H])=C1[H],0
5691,[H]OC(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0
