ID,SMILES,Tb_rhodesiense
3754,CN1C(=O)C2CC3C4C(=CC=CC=4)NC=3C(C3C=C4C(OCO4)=CC=3)N2C(=O)C1,4.01063918622375
2081,FC1C=C2C(OCC#CCOC3C(Cl)=CC(CC(C(NC4(C#N)CC4)=O)NC2=O)=CC=3)=C(F)C=1,8.39794000867204
2440,C(CCCCNC1NCCN=1)CCCCNC1NCCN=1,6.64781748188864
3860,OC1C(C(NC(C2C=CC(OCC3C=CC=CC=3)=CC=2)=O)=O)=CC=CC=1,3.74840061915213
2497,CN(C12CC(C3C=CC=CC=3)C(C(C3C=CC=CC=3)C1)C(N)C2)C,6.45593195564972
3673,O=C(C1C=CC=C(C(NCC2C=CC(C3NCCN=3)=CC=2)=O)C=1)NCC1C=CC(C2NCCN=2)=CC=1,4.19382002601611
2733,C(COC1C=C(C2OC3C(=CC=C(C4NCCN=4)C=3)C=2)C=CC=1)COC1C=CC=CC=1,5.96657624451305
2969,CN1CCN(CCC(NC2C3C(C4C=CC=CC=4)CC(N4CCN(C)CC4)(CC3C3C=CC=CC=3)C2)=O)CC1,5.48148606012211
2338,FC1C=CC=C(C2N=C(CCNC(C3C=CC=C(C#N)C=3)=O)SC=2)C=1,6.98296666070122
3584,COC1C=C(C=CC2C=C3C(OCO3)=CC=2)OC(=O)C=1,4.32790214206428
114,CC1C=C(C)C(NC2N=C(NC3C=CC(C#N)=CC=3)N=C(NCCNC3N=C(NC4C(C)=CC(C)=CC=4C)N=C(NC4C=CC(C#N)=CC=4)N=3)N=2)=C(C)C=1,7.30102999566398
3084,NC(C1C=NC=C(C2ON=C(C3C=NC=C(C(=N)N)C=3)C=2)C=1)=N,5.21324857785444
2095,ClC1C2OCC=CCCN3C(C4CC4)=CC(C(NC(C(NC4(C#N)CC4)=O)CC(=CC=2)C=1)=O)=N3,8.30102999566398
3132,CCOC(N=C(NC1C=NC(C2C=CC(C3N=CC(NC(=NC(OCC)=O)NC(C)C)=CC=3)=CC=2)=CC=1)NC(C)C)=O,5.08618614761628
2194,NC(C1C=CC(COC2C(Cl)=CC(C(=N)N)=CC=2)=CC=1)=N,7.65757731917779
3699,OCC1C=CC(N2C(=O)NC(=O)C=C2)O1,4.14266750356873
3658,COC(C1C(O)C(O)C(OC2C(O)C(O)C(O)C(CO)O2)C(OC2CC3CCC4C(C3(C)CC2)CCC2(C)C4C(C(=C2C(CC(CC(C)C)=O)C)O)=O)O1)=O,4.21183162885883
2165,NC(C1OC(C2OC(C3NC4C(=CC=C(C(=N)N)C=4)C=3)=CC=2)=CC=1)=N,7.82390874094432
157,CC1C=C(Br)C(OC2N=C(NC3C=CC(C#N)=CC=3)N=C(N)N=2)=C(Br)C=1,6.36653154442041
