ID,SMILES,Tb_cruzi
1320,C1N=CN(CC(COC2C=CC3C=C(C=CC=3C=2)Br)OCC)C=1,7.79588001734407
770,OC1C=C(C)C(Cl)=CC=1C1C2C(C3C=CC=CC=3F)N(CCC3C=CC(OC)=CC=3)C(=O)C=2NN=1,4.88803216279393
818,C1C=CC(N(C2CCN(C(CC(C)(C)C)=O)CC2)C2C=CC(Cl)=CC=2)=CN=1,9.22548303427145
1967,N(C1C=CC(F)=CC=1F)C(CN1CCN(C2N(C3C=CC=C(Cl)C=3)C=CN=2)CC1)=O,4.96575725565349
1373,C1C=CC(N(C2CCN(CC3C=CC=C(C(F)(F)F)C=3)CC2)C2C=CC(C(F)(F)F)=CC=2)=CN=1,7.42021640338319
34,N(C1SC=C(C2C=CC=CN=2)N=1)C(C1C=CC(SC(C)C)=CC=1)=O,5.98497956977932
1879,N(CCC1C2C=CC=CC=2NC=1)C1NC=NC2C=1N=CN=2,5.67546262862131
1726,OC(CN1C2C=CC=CC=2N(CCN2CCCCC2)C1=N)C1C=CC=C(Br)C=1,5.37935808359281
1480,N(C1CCN(C(C2C=CC(C(F)(F)F)=CC=2)C2C=CC=NC=2)CC1)C(C1NN=C(C)C=1)=O,7.31875876262441
1219,OC1C=C2C(C=C(C(O2)=O)C2N=C(C=CC3C=CC=CC=3)SC=2)=CC=1CCCCCC,4.71887228058859
1788,N(C1C=CC(F)=C(C(F)(F)F)C=1)C(CC1CCCCN1S(C1C=CC(C)=CC=1)(=O)=O)=O,5.71256521528142
1274,N(C1C=C(S(C)(=O)=O)C=CC=1N1C=CN=C1)C(C1C=NC(C2C=CC=CC=2)=NC=1)=O,7.04575749056067
421,N(C(CSC1N(C2C(CC)=CC=CC=2CC)C(C2C=CC=NC=2)=NN=1)=O)C(NCC1OC=CC=1)=O,4.90000014205763
1344,C1N=CC(C(C2C=CC(Cl)=CC=2F)N2CCN(S(C3C=CC(Cl)=CC=3)(=O)=O)CC2)=CN=1,7.22184874961636
529,N(C1C=C(C(C)=NOC)C=CC=1N1C=CN=C1)C(C1C=NC(C2C=CC=CC=2)=NC=1)=O,8.09691001300806
1674,N(S(C1C=CC(Cl)=C(Cl)C=1)(=O)=O)C1C=C(Cl)C=CC=1CN(CCN(C)C)C,5.94999940171424
1243,N(C1CCN(C(C2C=CC(C(F)(F)F)=CC=2)C2C=CC=NC=2)CC1)C(C1C(C)=NOC=1)=O,7.80966830182971
1415,C1C=CC(C2C=C(C(N3CCN(C4N=C(N(C5CCN(C)CC5)C)N=CC=4)CC3)=O)C=CC=2)=CN=1,6.49999693194831
523,N(C1C=CN=C(NC2C=CC=C(S(C)(=O)=O)C=2)N=1)C1C2C=C(C)C=CC=2ON=1,5.40000018605658
1394,N(C1CCN(C2C=CC(F)=C(F)C=2)CC1)C(C1C=CC(Cl)=CC=1F)C1C=CC=NC=1,7.85387196432176
681,N(C1CCN(C(C)C(C)=O)CC1)C(C1C=CC(Cl)=CC=1)C1C=CC=NC=1,7.37365963262496
1002,N1C2C=CC(=CC=2C=C1C(N1C(C2C=CC=NC=2)CCCC1)=O)Cl,6.59999765407204
25,N(C1SC(SCC(NCCC2C=CC(OC)=C(OC)C=2)=O)=NN=1)C(C1C=C(Cl)C=CC=1Cl)=O,6.34451909110374
1282,N(S(CC(C)C)(=O)=O)C1CCN(C(C2C=CC(C(F)(F)F)=CC=2)C2C=NC=CN=2)CC1,6.25963731050576
1104,N(C1CCN(C(C2C=CC(OC(C)C)=CC=2)C2C=CC=NC=2)CC1)C(OC(C)(C)C)=O,7.60205999132796
